cycle,branch,state,forecastdate,candidate,win_prob_lite,win_prob_classic,win_prob_deluxe
2020,Senate,AK-S2,9/30/2020,Dan Sullivan,0.721325,0.7845,0.8457
2020,Senate,AK-S2,9/29/2020,Dan Sullivan,0.7224,0.782575,0.84515
2020,Senate,AK-S2,9/28/2020,Dan Sullivan,0.767525,0.81215,0.86225
2020,Senate,AK-S2,9/27/2020,Dan Sullivan,0.772075,0.813825,0.863425
2020,Senate,AK-S2,9/26/2020,Dan Sullivan,0.76845,0.809325,0.859225
2020,Senate,AK-S2,9/25/2020,Dan Sullivan,0.778725,0.820125,0.8714
2020,Senate,AK-S2,9/24/2020,Dan Sullivan,0.77835,0.823,0.8717
2020,Senate,AK-S2,9/23/2020,Dan Sullivan,0.7834,0.826675,0.873
2020,Senate,AK-S2,9/22/2020,Dan Sullivan,0.77335,0.82415,0.869
2020,Senate,AK-S2,9/21/2020,Dan Sullivan,0.775975,0.82435,0.86855
2020,Senate,AK-S2,9/20/2020,Dan Sullivan,0.7818,0.8265,0.8709
2020,Senate,AK-S2,9/19/2020,Dan Sullivan,0.7841,0.83,0.873725
2020,Senate,AK-S2,9/18/2020,Dan Sullivan,0.779475,0.824975,0.867675
2020,Senate,AK-S2,9/17/2020,Dan Sullivan,0.779175,0.82435,0.866825
2020,Senate,AK-S2,9/16/2020,Dan Sullivan,0.774575,0.822975,0.866175
2020,Senate,AK-S2,9/15/2020,Dan Sullivan,0.770575,0.821275,0.865125
2020,Senate,AK-S2,9/14/2020,Dan Sullivan,0.774775,0.82395,0.866225
2020,Senate,AK-S2,9/13/2020,Dan Sullivan,0.7757,0.8206,0.864575
2020,Senate,AK-S2,9/12/2020,Dan Sullivan,0.772175,0.8198,0.862925
2020,Senate,AK-S2,9/11/2020,Dan Sullivan,0.776275,0.823375,0.86775
2020,Senate,AK-S2,9/10/2020,Dan Sullivan,0.773725,0.819625,0.8634
2020,Senate,AK-S2,9/9/2020,Dan Sullivan,0.759425,0.807725,0.854175
2020,Senate,AK-S2,9/8/2020,Dan Sullivan,0.7586,0.81165,0.858475
2020,Senate,AK-S2,9/7/2020,Dan Sullivan,0.752775,0.80765,0.8527
2020,Senate,AK-S2,9/6/2020,Dan Sullivan,0.7515,0.810525,0.85805
2020,Senate,AK-S2,9/5/2020,Dan Sullivan,0.7494,0.80915,0.8544
2020,Senate,AK-S2,9/4/2020,Dan Sullivan,0.747775,0.8081,0.854
2020,Senate,AK-S2,9/3/2020,Dan Sullivan,0.7483,0.808525,0.853875
2020,Senate,AK-S2,9/2/2020,Dan Sullivan,0.746175,0.808725,0.85345
2020,Senate,AK-S2,9/1/2020,Dan Sullivan,0.753525,0.808325,0.85415
2020,Senate,AK-S2,8/31/2020,Dan Sullivan,0.751625,0.810675,0.856775
2020,Senate,AK-S2,8/30/2020,Dan Sullivan,0.740125,0.800575,0.846325
2020,Senate,AK-S2,8/29/2020,Dan Sullivan,0.736025,0.794025,0.843675
2020,Senate,AK-S2,8/28/2020,Dan Sullivan,0.7376,0.79665,0.844875
2020,Senate,AK-S2,8/27/2020,Dan Sullivan,0.7957,0.815175,0.85805
2020,Senate,AK-S2,8/26/2020,Dan Sullivan,0.79245,0.810825,0.854675
2020,Senate,AK-S2,8/25/2020,Dan Sullivan,0.798275,0.816175,0.858125
2020,Senate,AK-S2,8/24/2020,Dan Sullivan,0.791975,0.8103,0.853275
2020,Senate,AK-S2,8/23/2020,Dan Sullivan,0.79845,0.8158,0.861
2020,Senate,AK-S2,8/22/2020,Dan Sullivan,0.796025,0.81365,0.857375
2020,Senate,AK-S2,8/21/2020,Dan Sullivan,0.796625,0.81505,0.85855
2020,Senate,AK-S2,8/20/2020,Dan Sullivan,0.794025,0.812,0.855875
2020,Senate,AK-S2,8/19/2020,Dan Sullivan,0.79395,0.810975,0.855
2020,Senate,AK-S2,8/18/2020,Dan Sullivan,0.79525,0.814525,0.855825
2020,Senate,AK-S2,8/17/2020,Dan Sullivan,0.7943,0.80945,0.85465
2020,Senate,AK-S2,8/16/2020,Dan Sullivan,0.799925,0.815375,0.857575
2020,Senate,AK-S2,8/15/2020,Dan Sullivan,0.792125,0.80815,0.85325
2020,Senate,AK-S2,8/14/2020,Dan Sullivan,0.80155,0.818,0.858675
2020,Senate,AK-S2,8/13/2020,Dan Sullivan,0.79665,0.814825,0.856175
2020,Senate,AK-S2,8/12/2020,Dan Sullivan,0.7953,0.810925,0.852975
2020,Senate,AK-S2,8/11/2020,Dan Sullivan,0.791375,0.8081,0.85055
2020,Senate,AK-S2,8/10/2020,Dan Sullivan,0.789575,0.805175,0.847625
2020,Senate,AK-S2,8/9/2020,Dan Sullivan,0.788425,0.802425,0.845025
2020,Senate,AK-S2,8/8/2020,Dan Sullivan,0.789675,0.804525,0.84745
2020,Senate,AK-S2,8/7/2020,Dan Sullivan,0.79075,0.8035,0.846725
2020,Senate,AK-S2,8/6/2020,Dan Sullivan,0.793375,0.805425,0.845625
2020,Senate,AK-S2,8/5/2020,Dan Sullivan,0.79195,0.80715,0.84705
2020,Senate,AK-S2,8/4/2020,Dan Sullivan,0.793475,0.80815,0.847625
2020,Senate,AK-S2,8/3/2020,Dan Sullivan,0.79365,0.80645,0.848725
2020,Senate,AK-S2,8/2/2020,Dan Sullivan,0.791925,0.8077,0.848075
2020,Senate,AK-S2,8/1/2020,Dan Sullivan,0.7924,0.80795,0.849925
2020,Senate,AL-S2,11/3/2020,Tommy Tuberville,0.96225,0.836225,0.871325
2020,Senate,AL-S2,11/2/2020,Tommy Tuberville,0.961425,0.83885,0.87315
2020,Senate,AL-S2,11/1/2020,Tommy Tuberville,0.95145,0.806325,0.848725
2020,Senate,AL-S2,10/31/2020,Tommy Tuberville,0.935525,0.7574,0.8155
2020,Senate,AL-S2,10/30/2020,Tommy Tuberville,0.93005,0.75415,0.811275
2020,Senate,AL-S2,10/29/2020,Tommy Tuberville,0.92655,0.7375,0.7978
2020,Senate,AL-S2,10/28/2020,Tommy Tuberville,0.92815,0.736975,0.797825
2020,Senate,AL-S2,10/27/2020,Tommy Tuberville,0.9302,0.747425,0.809425
2020,Senate,AL-S2,10/26/2020,Tommy Tuberville,0.9273,0.747075,0.80645
2020,Senate,AL-S2,10/25/2020,Tommy Tuberville,0.91,0.701775,0.7822
2020,Senate,AL-S2,10/24/2020,Tommy Tuberville,0.907625,0.69845,0.77815
2020,Senate,AL-S2,10/23/2020,Tommy Tuberville,0.907,0.6936,0.7756
2020,Senate,AL-S2,10/22/2020,Tommy Tuberville,0.904975,0.69025,0.770975
2020,Senate,AL-S2,10/21/2020,Tommy Tuberville,0.902675,0.689125,0.7689
2020,Senate,AL-S2,10/20/2020,Tommy Tuberville,0.906425,0.6935,0.772175
2020,Senate,AL-S2,10/19/2020,Tommy Tuberville,0.9059,0.6968,0.775725
2020,Senate,AL-S2,10/18/2020,Tommy Tuberville,0.878625,0.6073,0.719075
2020,Senate,AL-S2,10/17/2020,Tommy Tuberville,0.877675,0.607325,0.719125
2020,Senate,AL-S2,10/16/2020,Tommy Tuberville,0.877275,0.601575,0.711925
2020,Senate,AL-S2,10/15/2020,Tommy Tuberville,0.9389,0.681875,0.75395
2020,Senate,AL-S2,10/14/2020,Tommy Tuberville,0.94,0.685575,0.755325
2020,Senate,AL-S2,10/13/2020,Tommy Tuberville,0.942675,0.6945,0.76175
2020,Senate,AL-S2,10/12/2020,Tommy Tuberville,0.9414,0.692825,0.762075
2020,Senate,AL-S2,10/11/2020,Tommy Tuberville,0.94515,0.6926,0.7614
2020,Senate,AL-S2,10/10/2020,Tommy Tuberville,0.9399,0.6922,0.761075
2020,Senate,AL-S2,10/9/2020,Tommy Tuberville,0.943475,0.69335,0.762325
2020,Senate,AL-S2,10/8/2020,Tommy Tuberville,0.94225,0.692225,0.761075
2020,Senate,AL-S2,10/7/2020,Tommy Tuberville,0.9446,0.69355,0.762325
2020,Senate,AL-S2,10/6/2020,Tommy Tuberville,0.945475,0.694325,0.761175
2020,Senate,AL-S2,10/5/2020,Tommy Tuberville,0.945225,0.7218,0.78595
2020,Senate,AL-S2,10/4/2020,Tommy Tuberville,0.9425,0.714175,0.7792
2020,Senate,AL-S2,10/3/2020,Tommy Tuberville,0.940475,0.712125,0.77405
2020,Senate,AL-S2,10/2/2020,Tommy Tuberville,0.94325,0.716775,0.77965
2020,Senate,AL-S2,10/1/2020,Tommy Tuberville,0.943775,0.715225,0.77655
2020,Senate,AL-S2,9/30/2020,Tommy Tuberville,0.94205,0.715175,0.77605
2020,Senate,AL-S2,9/29/2020,Tommy Tuberville,0.943425,0.7148,0.776175
2020,Senate,AL-S2,9/28/2020,Tommy Tuberville,0.944925,0.71255,0.774225
2020,Senate,AL-S2,9/27/2020,Tommy Tuberville,0.94235,0.7126,0.773625
2020,Senate,AL-S2,9/26/2020,Tommy Tuberville,0.9431,0.713025,0.773125
2020,Senate,AL-S2,9/25/2020,Tommy Tuberville,0.930675,0.701475,0.758925
2020,Senate,AL-S2,9/24/2020,Tommy Tuberville,0.929475,0.7014,0.757175
2020,Senate,AL-S2,9/23/2020,Tommy Tuberville,0.930425,0.70335,0.75895
2020,Senate,AL-S2,9/22/2020,Tommy Tuberville,0.899625,0.641075,0.719275
2020,Senate,AL-S2,9/21/2020,Tommy Tuberville,0.899525,0.6433,0.7202
2020,Senate,AL-S2,9/20/2020,Tommy Tuberville,0.90195,0.649775,0.7273
2020,Senate,AL-S2,9/19/2020,Tommy Tuberville,0.898875,0.649,0.726725
2020,Senate,AL-S2,9/18/2020,Tommy Tuberville,0.90135,0.64825,0.724075
2020,Senate,AL-S2,9/17/2020,Tommy Tuberville,0.894725,0.639975,0.7153
2020,Senate,AL-S2,9/16/2020,Tommy Tuberville,0.890525,0.6325,0.711275
2020,Senate,AL-S2,9/15/2020,Tommy Tuberville,0.894675,0.63495,0.71465
2020,Senate,AL-S2,9/14/2020,Tommy Tuberville,0.891425,0.632475,0.7128
2020,Senate,AL-S2,9/13/2020,Tommy Tuberville,0.895175,0.63845,0.717275
2020,Senate,AL-S2,9/12/2020,Tommy Tuberville,0.89095,0.630675,0.71045
2020,Senate,AL-S2,9/11/2020,Tommy Tuberville,0.892875,0.637175,0.713675
2020,Senate,AL-S2,9/10/2020,Tommy Tuberville,0.8906,0.632925,0.71085
2020,Senate,AL-S2,9/9/2020,Tommy Tuberville,0.8846,0.617875,0.695825
2020,Senate,AL-S2,9/8/2020,Tommy Tuberville,0.885225,0.619675,0.6976
2020,Senate,AL-S2,9/7/2020,Tommy Tuberville,0.885,0.6201,0.7012
2020,Senate,AL-S2,9/6/2020,Tommy Tuberville,0.8832,0.62245,0.701775
2020,Senate,AL-S2,9/5/2020,Tommy Tuberville,0.882,0.62015,0.6987
2020,Senate,AL-S2,9/4/2020,Tommy Tuberville,0.883825,0.6188,0.700375
2020,Senate,AL-S2,9/3/2020,Tommy Tuberville,0.880225,0.6189,0.700525
2020,Senate,AL-S2,9/2/2020,Tommy Tuberville,0.881075,0.613975,0.6946
2020,Senate,AL-S2,9/1/2020,Tommy Tuberville,0.885225,0.617775,0.697725
2020,Senate,AL-S2,8/31/2020,Tommy Tuberville,0.8836,0.61955,0.699875
2020,Senate,AL-S2,8/30/2020,Tommy Tuberville,0.8729,0.601425,0.6839
2020,Senate,AL-S2,8/29/2020,Tommy Tuberville,0.872325,0.6012,0.6845
2020,Senate,AL-S2,8/28/2020,Tommy Tuberville,0.8774,0.60755,0.68935
2020,Senate,AL-S2,8/27/2020,Tommy Tuberville,0.87705,0.6078,0.68765
2020,Senate,AL-S2,8/26/2020,Tommy Tuberville,0.8741,0.606075,0.68825
2020,Senate,AL-S2,8/25/2020,Tommy Tuberville,0.8794,0.60895,0.69095
2020,Senate,AL-S2,8/24/2020,Tommy Tuberville,0.87565,0.6071,0.68805
2020,Senate,AL-S2,8/23/2020,Tommy Tuberville,0.876825,0.607175,0.68835
2020,Senate,AL-S2,8/22/2020,Tommy Tuberville,0.880375,0.612,0.692125
2020,Senate,AL-S2,8/21/2020,Tommy Tuberville,0.87455,0.609325,0.689875
2020,Senate,AL-S2,8/20/2020,Tommy Tuberville,0.8783,0.6085,0.689475
2020,Senate,AL-S2,8/19/2020,Tommy Tuberville,0.8775,0.6127,0.689675
2020,Senate,AL-S2,8/18/2020,Tommy Tuberville,0.87635,0.60795,0.68715
2020,Senate,AL-S2,8/17/2020,Tommy Tuberville,0.877925,0.6074,0.6866
2020,Senate,AL-S2,8/16/2020,Tommy Tuberville,0.87915,0.60645,0.688525
2020,Senate,AL-S2,8/15/2020,Tommy Tuberville,0.879125,0.6086,0.68835
2020,Senate,AL-S2,8/14/2020,Tommy Tuberville,0.879825,0.611025,0.69085
2020,Senate,AL-S2,8/13/2020,Tommy Tuberville,0.878,0.61255,0.688225
2020,Senate,AL-S2,8/12/2020,Tommy Tuberville,0.87875,0.608575,0.68665
2020,Senate,AL-S2,8/11/2020,Tommy Tuberville,0.87285,0.60505,0.68245
2020,Senate,AL-S2,8/10/2020,Tommy Tuberville,0.876675,0.60685,0.684475
2020,Senate,AL-S2,8/9/2020,Tommy Tuberville,0.8772,0.6044,0.681625
2020,Senate,AL-S2,8/8/2020,Tommy Tuberville,0.873575,0.60345,0.680525
2020,Senate,AL-S2,8/7/2020,Tommy Tuberville,0.869675,0.5975,0.677075
2020,Senate,AL-S2,8/6/2020,Tommy Tuberville,0.874525,0.604775,0.678275
2020,Senate,AL-S2,8/5/2020,Tommy Tuberville,0.87485,0.6014,0.677625
2020,Senate,AL-S2,8/4/2020,Tommy Tuberville,0.874775,0.6003,0.6757
2020,Senate,AL-S2,8/3/2020,Tommy Tuberville,0.872425,0.602,0.67865
2020,Senate,AL-S2,8/2/2020,Tommy Tuberville,0.879125,0.607675,0.683175
2020,Senate,AL-S2,8/1/2020,Tommy Tuberville,0.829875,0.57315,0.663175
2020,Senate,AR-S2,11/3/2020,Tom Cotton,0.999775,0.99995,0.99995
2020,Senate,AR-S2,11/2/2020,Tom Cotton,0.99935,0.999875,0.9999
2020,Senate,AR-S2,11/1/2020,Tom Cotton,0.999725,0.999975,1
2020,Senate,AR-S2,10/31/2020,Tom Cotton,0.999575,0.99995,1
2020,Senate,AR-S2,10/30/2020,Tom Cotton,0.999525,0.99995,0.99995
2020,Senate,AR-S2,10/29/2020,Tom Cotton,0.999475,0.999875,0.999975
2020,Senate,AR-S2,10/28/2020,Tom Cotton,0.9996,0.999925,0.999925
2020,Senate,AR-S2,10/27/2020,Tom Cotton,0.9924,0.999825,0.99995
2020,Senate,AR-S2,10/26/2020,Tom Cotton,0.9933,0.999875,0.999925
2020,Senate,AR-S2,10/25/2020,Tom Cotton,0.992575,0.999875,0.999925
2020,Senate,AR-S2,10/24/2020,Tom Cotton,0.9933,0.99985,0.999925
2020,Senate,AR-S2,10/23/2020,Tom Cotton,0.9925,0.99985,0.999925
2020,Senate,AR-S2,10/22/2020,Tom Cotton,0.99295,0.99975,0.999825
2020,Senate,AR-S2,10/21/2020,Tom Cotton,0.99305,0.99975,0.99985
2020,Senate,AR-S2,10/20/2020,Tom Cotton,0.99205,0.999775,0.999875
2020,Senate,AR-S2,10/19/2020,Tom Cotton,0.992675,0.9997,0.99995
2020,Senate,AR-S2,10/18/2020,Tom Cotton,0.9095,0.9999,0.99995
2020,Senate,AR-S2,10/17/2020,Tom Cotton,0.909675,0.9999,0.99995
2020,Senate,AR-S2,10/16/2020,Tom Cotton,0.909525,0.9999,0.99995
2020,Senate,AR-S2,10/15/2020,Tom Cotton,0.90775,0.999825,0.999925
2020,Senate,AR-S2,10/14/2020,Tom Cotton,0.9068,0.999725,0.9999
2020,Senate,AR-S2,10/13/2020,Tom Cotton,0.9096,0.999825,0.9999
2020,Senate,AR-S2,10/12/2020,Tom Cotton,0.906,0.9998,0.999875
2020,Senate,AR-S2,10/11/2020,Tom Cotton,0.99985,0.999925,0.999925
2020,Senate,AR-S2,10/10/2020,Tom Cotton,0.999825,0.999925,0.999925
2020,Senate,AR-S2,10/9/2020,Tom Cotton,0.999825,0.999925,0.999925
2020,Senate,AR-S2,10/8/2020,Tom Cotton,0.999875,0.999925,0.999925
2020,Senate,AR-S2,10/7/2020,Tom Cotton,0.99975,0.9998,0.9998
2020,Senate,AR-S2,10/6/2020,Tom Cotton,0.99985,0.99995,0.99995
2020,Senate,AR-S2,10/5/2020,Tom Cotton,0.9999,0.99995,0.99995
2020,Senate,AR-S2,10/4/2020,Tom Cotton,0.9998,0.99995,0.99995
2020,Senate,AR-S2,10/3/2020,Tom Cotton,0.999775,0.9998,0.9998
2020,Senate,AR-S2,10/2/2020,Tom Cotton,0.9997,0.99985,0.99985
2020,Senate,AR-S2,10/1/2020,Tom Cotton,0.99975,0.999875,0.999875
2020,Senate,AR-S2,9/30/2020,Tom Cotton,0.999775,0.9999,0.9999
2020,Senate,AR-S2,9/29/2020,Tom Cotton,0.999775,0.9999,0.9999
2020,Senate,AR-S2,9/28/2020,Tom Cotton,0.9998,0.9999,0.9999
2020,Senate,AR-S2,9/27/2020,Tom Cotton,0.999825,0.999925,0.999925
2020,Senate,AR-S2,9/26/2020,Tom Cotton,0.999675,0.9998,0.9998
2020,Senate,AR-S2,9/25/2020,Tom Cotton,0.9998,0.99985,0.99985
2020,Senate,AR-S2,9/24/2020,Tom Cotton,0.999825,0.999925,0.999925
2020,Senate,AR-S2,9/23/2020,Tom Cotton,0.99965,0.9999,0.9999
2020,Senate,AR-S2,9/22/2020,Tom Cotton,0.999725,0.9999,0.9999
2020,Senate,AR-S2,9/21/2020,Tom Cotton,0.999825,0.999925,0.999925
2020,Senate,AR-S2,9/20/2020,Tom Cotton,0.999675,0.999875,0.999875
2020,Senate,AR-S2,9/19/2020,Tom Cotton,0.999625,0.999775,0.999775
2020,Senate,AR-S2,9/18/2020,Tom Cotton,0.99995,0.999975,0.999975
2020,Senate,AR-S2,9/17/2020,Tom Cotton,0.999675,0.999825,0.999825
2020,Senate,AR-S2,9/16/2020,Tom Cotton,0.99975,0.99995,0.99995
2020,Senate,AR-S2,9/15/2020,Tom Cotton,0.999875,0.999925,0.999925
2020,Senate,AR-S2,9/14/2020,Tom Cotton,0.999575,0.999775,0.999775
2020,Senate,AR-S2,9/13/2020,Tom Cotton,0.9997,0.999825,0.999825
2020,Senate,AR-S2,9/12/2020,Tom Cotton,0.9998,0.9999,0.9999
2020,Senate,AR-S2,9/11/2020,Tom Cotton,0.999725,0.999825,0.999825
2020,Senate,AR-S2,9/10/2020,Tom Cotton,0.999725,0.999925,0.999925
2020,Senate,AR-S2,9/9/2020,Tom Cotton,0.99955,0.99975,0.99975
2020,Senate,AR-S2,9/8/2020,Tom Cotton,0.99965,0.99985,0.99985
2020,Senate,AR-S2,9/7/2020,Tom Cotton,0.99975,0.9999,0.9999
2020,Senate,AR-S2,9/6/2020,Tom Cotton,0.99985,0.99995,0.99995
2020,Senate,AR-S2,9/5/2020,Tom Cotton,0.999625,0.9998,0.9998
2020,Senate,AR-S2,9/4/2020,Tom Cotton,0.99965,0.9999,0.9999
2020,Senate,AR-S2,9/3/2020,Tom Cotton,0.999625,0.9999,0.9999
2020,Senate,AR-S2,9/2/2020,Tom Cotton,0.999775,0.999875,0.999875
2020,Senate,AR-S2,9/1/2020,Tom Cotton,0.999775,0.9999,0.9999
2020,Senate,AR-S2,8/31/2020,Tom Cotton,0.999775,0.9999,0.9999
2020,Senate,AR-S2,8/30/2020,Tom Cotton,0.999675,0.9998,0.9998
2020,Senate,AR-S2,8/29/2020,Tom Cotton,0.9997,0.9999,0.9999
2020,Senate,AR-S2,8/28/2020,Tom Cotton,0.9997,0.999775,0.999775
2020,Senate,AR-S2,8/27/2020,Tom Cotton,0.9997,0.999875,0.999875
2020,Senate,AR-S2,8/26/2020,Tom Cotton,0.99985,0.999875,0.999875
2020,Senate,AR-S2,8/25/2020,Tom Cotton,0.999675,0.9998,0.9998
2020,Senate,AR-S2,8/24/2020,Tom Cotton,0.999525,0.999675,0.999675
2020,Senate,AR-S2,8/23/2020,Tom Cotton,0.999725,0.99985,0.99985
2020,Senate,AR-S2,8/22/2020,Tom Cotton,0.9996,0.99975,0.99975
2020,Senate,AR-S2,8/21/2020,Tom Cotton,0.9996,0.999775,0.999775
2020,Senate,AR-S2,8/20/2020,Tom Cotton,0.99965,0.999725,0.999725
2020,Senate,AR-S2,8/19/2020,Tom Cotton,0.999825,0.999875,0.999875
2020,Senate,AR-S2,8/18/2020,Tom Cotton,0.999725,0.99985,0.99985
2020,Senate,AR-S2,8/17/2020,Tom Cotton,0.9997,0.999875,0.999875
2020,Senate,AR-S2,8/16/2020,Tom Cotton,0.999725,0.9999,0.9999
2020,Senate,AR-S2,8/15/2020,Tom Cotton,0.999575,0.999825,0.999825
2020,Senate,AR-S2,8/14/2020,Tom Cotton,0.99965,0.999875,0.999875
2020,Senate,AR-S2,8/13/2020,Tom Cotton,0.99975,0.999825,0.999825
2020,Senate,AR-S2,8/12/2020,Tom Cotton,0.9996,0.999775,0.999775
2020,Senate,AR-S2,8/11/2020,Tom Cotton,0.999575,0.999825,0.999825
2020,Senate,AR-S2,8/10/2020,Tom Cotton,0.99965,0.999875,0.999875
2020,Senate,AR-S2,8/9/2020,Tom Cotton,0.999575,0.9998,0.9998
2020,Senate,AR-S2,8/8/2020,Tom Cotton,0.999575,0.999775,0.999775
2020,Senate,AR-S2,8/7/2020,Tom Cotton,0.999675,0.999775,0.999775
2020,Senate,AR-S2,8/6/2020,Tom Cotton,0.999575,0.99975,0.99975
2020,Senate,AR-S2,8/5/2020,Tom Cotton,0.99965,0.9998,0.9998
2020,Senate,AR-S2,8/4/2020,Tom Cotton,0.999625,0.999825,0.999825
2020,Senate,AR-S2,8/3/2020,Tom Cotton,0.99955,0.99975,0.99975
2020,Senate,AR-S2,8/2/2020,Tom Cotton,0.9996,0.9998,0.9998
2020,Senate,AR-S2,8/1/2020,Tom Cotton,0.99965,0.9998,0.9998
2020,Senate,AZ-S3,11/3/2020,Martha McSally,0.156475,0.2084,0.222075
2020,Senate,AZ-S3,11/2/2020,Martha McSally,0.1562,0.210025,0.221425
2020,Senate,AZ-S3,11/1/2020,Martha McSally,0.14385,0.197825,0.210825
2020,Senate,AZ-S3,10/31/2020,Martha McSally,0.1226,0.1768,0.194025
2020,Senate,AZ-S3,10/30/2020,Martha McSally,0.1224,0.1758,0.192425
2020,Senate,AZ-S3,10/29/2020,Martha McSally,0.12985,0.180725,0.195275
2020,Senate,AZ-S3,10/28/2020,Martha McSally,0.129475,0.18225,0.1957
2020,Senate,AZ-S3,10/27/2020,Martha McSally,0.16215,0.217725,0.2278
2020,Senate,AZ-S3,10/26/2020,Martha McSally,0.146075,0.202375,0.2151
2020,Senate,AZ-S3,10/25/2020,Martha McSally,0.1518,0.208675,0.22225
2020,Senate,AZ-S3,10/24/2020,Martha McSally,0.151575,0.21025,0.221875
2020,Senate,AZ-S3,10/23/2020,Martha McSally,0.15485,0.209175,0.222925
2020,Senate,AZ-S3,10/22/2020,Martha McSally,0.135575,0.19225,0.2089
2020,Senate,AZ-S3,10/21/2020,Martha McSally,0.13285,0.189725,0.209175
2020,Senate,AZ-S3,10/20/2020,Martha McSally,0.12355,0.18055,0.20245
2020,Senate,AZ-S3,10/19/2020,Martha McSally,0.12435,0.1818,0.2035
2020,Senate,AZ-S3,10/18/2020,Martha McSally,0.1264,0.18255,0.2041
2020,Senate,AZ-S3,10/17/2020,Martha McSally,0.135625,0.1919,0.211375
2020,Senate,AZ-S3,10/16/2020,Martha McSally,0.13525,0.1917,0.208025
2020,Senate,AZ-S3,10/15/2020,Martha McSally,0.13605,0.193625,0.204975
2020,Senate,AZ-S3,10/14/2020,Martha McSally,0.146225,0.205175,0.2135
2020,Senate,AZ-S3,10/13/2020,Martha McSally,0.155075,0.2134,0.221375
2020,Senate,AZ-S3,10/12/2020,Martha McSally,0.151025,0.207325,0.216775
2020,Senate,AZ-S3,10/11/2020,Martha McSally,0.14985,0.2106,0.220625
2020,Senate,AZ-S3,10/10/2020,Martha McSally,0.14025,0.198075,0.209525
2020,Senate,AZ-S3,10/9/2020,Martha McSally,0.145625,0.20425,0.216675
2020,Senate,AZ-S3,10/8/2020,Martha McSally,0.1447,0.205725,0.2181
2020,Senate,AZ-S3,10/7/2020,Martha McSally,0.138825,0.198525,0.21175
2020,Senate,AZ-S3,10/6/2020,Martha McSally,0.136325,0.197225,0.2123
2020,Senate,AZ-S3,10/5/2020,Martha McSally,0.16855,0.226375,0.239875
2020,Senate,AZ-S3,10/4/2020,Martha McSally,0.163825,0.22335,0.23565
2020,Senate,AZ-S3,10/3/2020,Martha McSally,0.163525,0.2219,0.233425
